time_s,participant_1,participant_2,participant_3
1298.509,9.32,-61.58,58.1
1298.516,-1.92,-85.86,300.16
1298.524,-0.43,-104.26,795.84
1298.532,-9.76,-115.3,1306.44
1298.54,-91.99,-119.19,1155.94
1298.547,-195.88,-117.86,195.17
1298.555,-75.1,-114.02,-625.06
1298.563,75.4,-110.85,-563.39
1298.57,356.69,-108.88,-151.92
1298.578,584.03,-105.11,-83.87
1298.586,524.23,-98.82,-183.77
1298.593,82.93,-93.92,-140.57
1298.601,-335.85,-91.39,-85.32
1298.609,-293.92,-87.21,-108.79
1298.616,-124.48,-81.93,-100.19
1298.624,-174.94,-80.66,-58.93
1298.632,-145.96,-81.13,-52.47
1298.64,-47.9,-77.14,-57.09
1298.647,-49.46,-72.74,-44.53
1298.655,-79.66,-75.1,-30.03
1298.663,-79.38,-79.55,-20.24
1298.67,-70.31,-79.0,-5.31
1298.678,-46.96,-76.97,21.91
1298.686,-7.91,-77.97,47.73
1298.693,22.0,-78.61,76.48
1298.701,40.54,-75.5,116.86
1298.709,59.69,-70.89,167.24
1298.716,82.6,-67.89,221.31
1298.724,105.11,-66.58,273.56
1298.732,116.95,-65.24,320.14
1298.74,117.1,-63.57,355.08
1298.747,115.81,-62.89,367.41
1298.755,110.18,-63.65,353.92
1298.763,89.99,-65.88,321.71
1298.77,59.26,-68.22,269.53
1298.778,26.49,-64.29,191.21
1298.786,-4.95,-51.07,94.87
1298.793,-31.78,-39.68,-1.63
1298.801,-55.12,-39.78,-80.4
1298.809,-76.95,-41.85,-130.02
1298.816,-90.67,-37.6,-158.81
1298.824,-93.14,-38.39,-181.96
1298.832,-91.44,-49.22,-196.38
1298.84,-88.95,-53.14,-197.03
1298.847,-84.76,-43.74,-193.75
1298.855,-80.21,-36.25,-190.11
1298.863,-73.86,-33.3,-181.46
1298.87,-64.31,-23.77,-173.22
1298.878,-54.78,33.97,-166.41
1298.886,-44.81,286.24,-150.16
1298.893,-32.84,790.48,-130.96
1298.901,-23.9,1122.66,-128.15
1298.909,-19.98,731.82,-134.72
1298.916,-15.82,-78.56,-128.61
1298.924,-8.85,-300.51,-113.67
1298.932,-1.19,-101.14,-107.59
1298.94,2.06,-26.31,-107.63
1298.947,-4.06,-121.92,-102.54
1298.955,-15.1,-125.29,-96.35
1298.963,-21.0,-73.64,-96.13
1298.97,-19.32,-86.51,-97.07
1298.978,-13.81,-95.54,-94.16
1298.986,-8.97,-65.45,-92.05
1298.993,-8.85,-54.5,-95.93
1299.001,-11.38,-58.19,-101.39
1299.009,-11.02,-45.97,-98.06
1299.016,-7.93,-33.85,-86.09
1299.024,-4.3,-29.04,-82.31
1299.032,-0.1,-18.15,-95.26
1299.04,2.33,-5.05,-109.19
1299.047,0.93,4.44,-112.79
1299.055,-0.86,17.64,-115.5
1299.063,0.71,36.04,-118.85
1299.07,4.77,54.52,-109.41
1299.078,10.85,74.02,-85.29
1299.086,14.51,96.78,-56.36
1299.093,16.26,120.13,-30.6
1299.101,13.63,141.47,-18.61
1299.109,17.52,160.65,-27.34
1299.116,14.0,176.34,-47.44
1299.124,-4.61,186.32,-63.87
1299.132,-23.47,190.34,-67.43
1299.14,-23.65,188.89,-60.77
1299.147,-20.66,181.0,-61.13
1299.155,-42.34,165.07,-67.79
1299.163,-75.24,139.39,-55.87
1299.17,-77.66,103.12,-42.6
1299.178,-36.38,59.5,-54.93
1299.186,16.66,15.45,-20.11
1299.193,35.08,-23.36,153.57
1299.201,11.19,-54.71,440.37
1299.209,-9.35,-78.59,697.97
1299.216,-0.4,-95.91,427.26
1299.224,2.01,-107.42,212.48
1299.232,-23.44,-113.78,-135.23
1299.24,-46.35,-116.04,-211.02
1299.247,-53.32,-114.64,-130.55
1299.255,-56.98,-109.53,-111.56
1299.263,-56.4,-102.64,-105.11
1299.27,-67.66,-97.02,-66.35
1299.278,-104.68,-93.04,-44.83
1299.286,-85.13,-88.96,-45.63
1299.293,118.9,-84.13,-51.68
1299.301,544.25,-79.55,-40.38
1299.309,1067.55,-77.29,-7.24
1299.316,1313.55,-78.68,10.76
1299.324,871.13,-81.64,11.06
1299.332,-16.24,-82.28,31.64
1299.34,-509.4,-80.56,68.12
1299.347,-357.87,-80.53,91.47
1299.355,-167.24,-82.3,114.85
1299.363,-243.49,-81.07,167.38
1299.37,-283.86,-78.07,238.89
1299.378,-197.95,-79.38,300.61
1299.386,-180.77,-81.97,350.09
1299.393,-214.61,-78.94,393.53
1299.401,-193.85,-74.63,417.88
1299.409,-169.2,-75.19,418.52
1299.416,-173.71,-75.16,408.15
1299.424,-159.92,-69.7,376.27
1299.432,-134.41,-64.73,297.98
1299.44,-127.51,-64.32,186.67
1299.447,-120.2,-64.35,82.14
1299.455,-97.62,-62.58,-1.48
1299.463,-74.64,-60.62,-72.73
1299.47,-55.98,-58.74,-130.58
1299.478,-37.34,-57.89,-167.75
1299.486,-21.38,-57.04,-187.65
1299.493,-4.63,-56.19,-198.45
1299.501,20.78,-54.12,-202.66
1299.509,52.18,-49.64,-201.6
1299.516,83.85,-46.65,-199.21
1299.524,113.96,-47.75,-195.99
1299.532,138.63,-48.38,-188.67
1299.54,156.6,-45.97,-179.25
1299.547,172.37,-43.83,-175.22
1299.555,185.95,-42.73,-177.54
1299.563,192.46,-40.32,-177.12
1299.57,187.98,-37.86,-168.49
1299.578,168.76,-37.49,-158.67
1299.586,137.57,-36.82,-154.49
1299.593,106.27,-34.54,-149.54
1299.601,79.94,-34.78,-134.26
1299.609,52.88,-38.96,-114.55
1299.616,20.33,-42.29,-108.84
1299.624,-20.54,-42.1,-119.73
1299.632,-57.01,-38.89,-123.38
1299.64,-61.7,-31.7,-106.8
1299.647,-66.39,-23.75,-90.39
1299.655,-71.07,-22.2,-88.07
1299.663,-75.76,-24.73,-87.27
1299.67,-80.44,-24.24,-84.95
1299.678,-85.13,-25.44,-89.43
1299.686,-89.81,-32.94,-91.23
1299.693,-95.54,-36.3,-80.23
1299.701,-103.21,-30.56,-66.51
1299.709,-103.73,-25.97,-59.18
1299.716,-113.31,-23.92,-54.53
1299.724,-127.66,-14.78,-46.65
1299.732,-139.94,43.08,-35.79
1299.74,-143.46,277.01,-33.03
1299.747,-131.28,725.51,-44.23
1299.755,-111.13,1027.88,-52.37
1299.763,-96.8,736.37,-45.48
1299.77,-89.19,77.12,-41.3
1299.778,-82.44,-256.56,-40.24
1299.786,-72.5,-137.84,-39.18
1299.793,-58.01,-30.19,-38.13
1299.801,-44.39,-95.8,-37.07
1299.809,-38.83,-121.62,-38.87
1299.816,-40.62,-77.82,-43.21
1299.824,-43.48,-77.8,-47.67
1299.832,-42.9,-92.58,-52.0
1299.84,-39.02,-73.19,-50.77
1299.847,-33.9,-59.78,-47.99
1299.855,-27.89,-62.13,-52.07
1299.863,-23.45,-51.53,-44.19
1299.87,-25.74,-36.63,-6.18
1299.878,-30.56,-31.02,31.13
1299.886,-26.45,-21.79,30.83
1299.893,-15.21,-6.27,9.92
1299.901,-10.42,5.27,0.38
1299.909,-14.54,16.66,-4.18
1299.916,-17.55,34.6,-18.28
1299.924,-14.61,52.96,-29.13
1299.932,-8.56,69.24,-25.78
1299.94,-2.16,90.39,-22.55
1299.947,-0.43,115.33,-28.75
1299.955,-9.66,136.37,-33.2
1299.963,-23.74,154.68,-29.45
1299.97,-26.78,174.45,-13.5
1299.978,-16.57,191.13,45.11
1299.986,-6.72,199.18,217.23
1299.993,-3.88,200.77,585.89
1300.001,-2.82,199.95,1041.71
1300.009,-1.42,195.98,1109.68
1300.016,-2.84,184.26,455.85
1300.024,-5.16,160.23,-401.49
1300.032,-2.15,123.79,-635.5
1300.04,5.39,80.86,-297.82
1300.047,8.09,34.44,-62.7
1300.055,5.34,-4.54,-94.8
1300.063,18.85,-34.73,-100.74
1300.07,61.7,-58.06,-39.78
1300.078,95.35,-76.64,-35.75
1300.086,75.36,-89.68,-46.18
1300.093,33.73,-94.61,-20.26
1300.101,27.98,-94.79,-8.58
1300.109,40.31,-94.83,-16.79
1300.116,26.87,-92.26,-4.4
1300.124,-1.02,-85.45,21.21
1300.132,-16.11,-79.72,36.3
1300.14,-16.74,-77.51,45.91
1300.147,-23.05,-76.14,60.95
1300.155,-57.94,-75.23,84.65
1300.163,-90.02,-74.46,117.89
1300.17,-80.17,-71.86,157.12
1300.178,-1.15,-69.99,198.91
1300.186,352.01,-71.53,246.35
1300.193,1018.64,-72.9,299.94
1300.201,1316.48,-72.18,348.17
1300.209,186.34,-73.07,377.22
1300.216,-118.92,-76.36,385.91
1300.224,-461.91,-77.64,381.51
1300.232,-288.77,-73.64,361.92
1300.24,-173.0,-67.19,311.15
1300.247,-175.22,-65.09,219.36
1300.255,-148.24,-67.86,105.3
1300.263,-146.32,-67.73,5.16
1300.27,-128.85,-62.16,-65.89
1300.278,-107.0,-57.88,-121.34
1300.286,-98.46,-58.07,-166.8
1300.293,-88.48,-59.04,-188.71
1300.301,-82.82,-58.93,-184.57
1300.309,-83.57,-58.42,-190.94
1300.316,-69.08,-57.07,-185.01
1300.324,-42.57,-55.04,-176.05
1300.332,-22.38,-52.95,-166.42
1300.34,-2.21,-50.19,-155.9
1300.347,26.1,-48.09,-150.24
1300.355,55.86,-48.77,-146.1
1300.363,84.82,-49.21,-111.83
1300.37,112.76,-45.89,-80.8
1300.378,136.37,-42.43,-76.22
1300.386,157.21,-42.77,-75.65
1300.393,171.11,-43.5,-68.57
1300.401,167.44,-40.62,-68.75
1300.409,151.88,-36.28,-68.55
1300.416,138.54,-34.65,-63.56
1300.424,124.12,-35.87,-68.85
1300.432,98.62,-36.13,-77.56
1300.44,64.7,-34.03,-72.48
1300.447,29.02,-33.27,-65.44
1300.455,-6.61,-34.73,-69.55
1300.463,-39.19,-34.81,-71.47
1300.47,-62.67,-33.12,-63.63
1300.478,-75.5,-29.85,-59.83
1300.486,-83.01,-22.34,-65.36
1300.493,-89.0,-14.3,-68.34
1300.501,-91.33,-12.92,-62.63
1300.509,-88.43,-14.6,-56.09
1300.516,-81.07,-13.91,-56.25
1300.524,-69.95,-16.94,-58.99
1300.532,-59.23,-24.62,-57.6
1300.54,-52.63,-24.94,-57.22
1300.547,-46.34,-17.94,-62.83
1300.555,-37.53,-14.72,-62.83
1300.563,-29.18,-12.4,-50.19
1300.57,-21.7,8.62,-39.09
1300.578,-14.74,122.69,-36.71
1300.586,-11.07,451.12,-34.43
1300.593,-10.21,888.8,-33.64
1300.601,-9.34,968.41,-37.76
1300.609,-8.4,729.88,-38.59
1300.616,-6.83,427.94,-40.48
1300.624,-4.35,77.39,-52.59
1300.632,-4.28,-293.72,-57.34
1300.64,-11.88,-156.13,-41.21
1300.647,-30.66,-7.97,-24.99
1300.655,-52.2,-78.93,-20.0
1300.663,-57.62,-125.36,-6.45
1300.67,-45.94,-76.12,18.75
1300.678,-38.21,-69.65,28.71
1300.686,-41.11,-92.69,15.4
1300.693,-42.04,-77.32,1.51
1300.701,-38.06,-59.53,-1.07
1300.709,-33.91,-59.4,-1.13
1300.716,-28.0,-50.87,-5.01
1300.724,-22.77,-39.31,-13.64
1300.732,-24.04,-34.59,-18.5
1300.74,-26.2,-25.33,-7.47
1300.747,-21.2,-12.32,-1.19
1300.755,-12.69,-1.9,-13.02
1300.763,-7.44,11.5,17.87
1300.77,-6.78,28.07,150.18
1300.778,-6.17,42.12,425.04
1300.786,-7.95,57.66,897.6
1300.793,-11.32,80.21,1282.73
1300.801,-12.77,104.96,933.62
1300.809,-6.36,124.69,-82.52
1300.816,6.38,140.02,-688.77
1300.824,3.79,155.48,-414.49
1300.832,-31.75,169.74,-45.24
1300.84,-71.9,177.04,-85.33
1300.847,-65.67,176.78,-148.74
1300.855,-9.67,172.73,-51.09
1300.863,40.14,164.55,-48.5
1300.87,34.14,148.28,-45.9
1300.878,-7.17,122.13,-43.3
1300.886,-23.76,87.74,-40.71
1300.893,-16.65,49.29,-38.11
1300.901,-40.89,12.66,-35.52
1300.909,-89.13,-19.05,-32.92
1300.916,-107.06,-48.33,-30.32
1300.924,-101.43,-76.45,-40.31
1300.932,-101.8,-97.84,-63.18
1300.94,-105.08,-108.31,-25.61
1300.947,-128.14,-112.04,0.73
1300.955,-151.43,-113.9,-14.31
1300.963,-46.77,-112.96,-12.51
1300.97,285.0,-107.91,9.46
1300.978,817.27,-101.06,20.83
1300.986,1330.48,-93.9,29.65
1300.993,1301.35,-85.79,50.04
1301.001,472.01,-79.43,75.06
1301.009,-413.48,-78.32,100.66
1301.016,-508.2,-78.19,135.5
1301.024,-176.85,-73.58,182.84
1301.032,-157.63,-68.85,229.92
1301.04,-295.68,-69.35,269.41
1301.047,-230.31,-72.07,313.95
1301.055,-146.18,-73.26,364.9
1301.063,-183.73,-73.23,396.45
1301.07,-187.9,-72.39,393.48
1301.078,-142.2,-71.52,366.94
1301.086,-134.92,-71.54,323.08
1301.093,-131.79,-71.58,255.41
1301.101,-102.03,-71.37,164.63
1301.109,-85.29,-71.65,63.0
1301.116,-84.72,-70.98,-32.3
1301.124,-74.61,-68.53,-106.16
1301.132,-55.91,-66.49,-155.81
1301.14,-37.0,-64.57,-188.76
1301.147,-22.66,-59.05,-209.98
1301.155,-24.43,-57.05,-221.82
1301.163,-38.45,-56.55,-228.16
1301.17,-34.85,-53.25,-228.74
1301.178,-0.19,-48.88,-221.5
1301.186,42.27,-43.74,-212.1
1301.193,75.21,-42.59,-206.49
1301.201,105.11,-42.8,-201.08
1301.209,132.37,-42.05,-193.42
1301.216,151.16,-40.29,-188.5
1301.224,166.21,-37.98,-184.51
1301.232,178.81,-35.42,-172.1
1301.24,182.12,-33.24,-154.09
1301.247,174.13,-31.18,-143.91
1301.255,153.11,-29.33,-141.83
1301.263,118.63,-29.59,-134.73
1301.27,82.26,-30.99,-118.92
1301.278,52.67,-29.83,-104.99
1301.286,24.22,-27.59,-102.1
1301.293,-6.67,-27.71,-106.64
1301.301,-35.7,-27.07,-106.22
1301.309,-58.41,-23.32,-96.54
1301.316,-69.97,-21.15,-85.8
1301.324,-69.82,-21.58,-75.28
1301.332,-64.78,-20.36,-59.65
1301.34,-63.13,-19.39,-52.71
1301.347,-61.48,-21.84,-70.52
1301.355,-60.6,-23.08,-92.12
1301.363,-61.76,-20.34,-88.89
1301.37,-60.95,-18.28,-72.85
1301.378,-52.2,-18.7,-64.46
1301.386,-37.11,-18.13,-54.3
1301.393,-23.27,-16.68,-37.69
1301.401,-21.84,-19.08,-31.95
1301.409,-40.32,-24.29,-38.0
1301.416,-64.15,-21.9,-37.97
1301.424,-67.37,-7.68,-27.08
1301.432,-50.69,7.07,-24.0
1301.44,-37.34,12.71,-22.49
1301.447,-35.52,11.69,-24.07
1301.455,-37.36,5.83,-23.83
1301.463,-38.77,-4.99,-21.08
1301.47,-38.01,-13.19,-23.87
1301.478,-32.61,-11.64,-32.09
1301.486,-25.61,-5.8,-40.21
1301.493,-22.69,-3.05,-46.99
1301.501,-25.1,0.59,-48.51
1301.509,-28.9,6.82,-44.62
1301.516,-27.96,45.06,-34.41
1301.524,-20.62,257.68,-14.54
1301.532,-12.56,731.27,10.61
1301.54,-9.53,1106.77,28.28
1301.547,-11.32,848.0,30.85
1301.555,-13.61,136.8,20.67
1301.563,-11.92,-248.45,4.21
1301.57,-5.82,-121.98,-9.6
1301.578,0.5,-3.28,-14.16
1301.586,3.66,-87.09,-15.04
1301.593,3.14,-121.17,-21.67
1301.601,0.24,-68.02,-26.18
1301.609,-1.12,-66.69,-14.86
1301.616,2.4,-85.53,-2.1
1301.624,8.56,-66.47,-9.08
1301.632,11.84,-55.5,-4.9
1301.64,6.47,-60.06,69.0
1301.647,-9.05,-49.51,241.9
1301.655,-24.17,-40.35,542.87
1301.663,-27.85,-37.71,909.4
1301.67,-29.97,-15.76,984.01
1301.678,-45.94,23.44,450.45
1301.686,-68.38,31.04,-300.12
1301.693,-78.72,47.96,-531.39
1301.701,-66.81,61.41,-241.11
1301.709,-34.43,128.45,-33.31
1301.716,-8.01,153.73,-77.8
1301.724,-18.56,165.01,-92.2
1301.732,-46.64,173.74,-26.49
1301.74,-49.19,177.8,-14.63
1301.747,-37.77,174.85,-24.65
1301.755,-48.3,167.8,1.51
1301.763,-69.51,157.04,12.02
1301.77,-77.49,139.86,-1.27
1301.778,-78.7,111.86,12.69
1301.786,-77.53,73.42,44.11
1301.793,-78.59,33.4,55.58
1301.801,-102.31,-1.64,57.55
1301.809,-112.05,-32.73,70.54
1301.816,6.73,-60.27,89.45
1301.824,338.97,-82.47,111.23
1301.832,852.13,-99.15,143.48
1301.84,1290.79,-109.46,187.85
1301.847,1191.38,-113.25,241.26
1301.855,440.82,-114.23,297.08
1301.863,-303.75,-113.52,344.32
1301.87,-419.59,-108.79,384.43
1301.878,-191.74,-102.88,424.5
1301.886,-159.37,-99.37,445.24
1301.893,-252.67,-94.66,422.72
1301.901,-228.91,-87.35,372.09
1301.909,-180.0,-83.19,313.45
1301.916,-177.73,-83.85,229.62
1301.924,-193.3,-84.67,114.03
1301.932,-181.25,-84.2,5.69
1301.94,-145.44,-85.01,-68.43
1301.947,-137.39,-87.26,-124.61
1301.955,-130.68,-88.18,-171.63
1301.963,-108.4,-86.91,-194.9
1301.97,-93.75,-85.8,-199.74
1301.978,-85.32,-86.28,-203.34
1301.986,-77.12,-86.77,-206.21
1301.993,-77.58,-86.32,-209.07
1302.001,-74.7,-86.17,-207.2
1302.009,-53.96,-85.39,-188.66
1302.016,-28.4,-81.62,-170.75
1302.024,-8.21,-78.0,-185.64
1302.032,14.02,-78.4,-210.74
1302.04,39.73,-78.62,-207.4
1302.047,65.7,-74.68,-188.55
1302.055,94.3,-70.97,-185.8
1302.063,124.67,-70.71,-193.05
1302.07,151.66,-71.31,-188.56
1302.078,172.37,-71.19,-174.74
1302.086,184.64,-70.11,-165.1
1302.093,188.08,-67.87,-157.54
1302.101,185.29,-65.75,-144.54
1302.109,176.75,-63.64,-134.05
1302.116,160.39,-60.32,-133.7
1302.124,135.17,-57.38,-130.25
1302.132,102.33,-55.29,-116.38
1302.14,64.17,-51.46,-108.71
1302.147,21.22,-46.35,-109.91
1302.155,-23.61,-42.31,-100.45
1302.163,-57.98,-38.91,-81.98
1302.17,-72.78,-36.11,-73.45
1302.178,-79.33,-35.02,-74.98
1302.186,-95.18,-33.99,-78.84
1302.193,-117.59,-31.13,-84.23
1302.201,-127.7,-29.07,-85.15
1302.209,-118.17,-30.21,-79.48
1302.216,-102.42,-31.02,-78.19
1302.224,-93.03,-28.11,-82.88
1302.232,-86.47,-26.03,-81.26
1302.24,-77.01,-25.21,-71.7
1302.247,-66.67,-27.06,-64.94
1302.255,-56.22,-28.82,-65.12
1302.263,-45.31,-26.36,-67.01
1302.27,-38.28,-23.42,-65.81
1302.278,-35.71,-23.9,-61.36
1302.286,-32.46,-23.5,-57.28
1302.293,-27.86,-18.02,-57.59
1302.301,-23.77,-12.33,-60.96
1302.309,-19.4,-12.19,-61.33
1302.316,-16.49,-14.11,-56.15
1302.324,-17.8,-12.78,-50.38
1302.332,-20.81,-11.14,-50.83
1302.34,-21.43,-13.58,-56.5
1302.347,-18.58,-16.21,-58.05
1302.355,-13.65,-12.9,-53.77
1302.363,-10.3,-4.84,-54.28
1302.37,-10.99,3.1,-61.25
1302.378,-13.34,10.45,-62.39
1302.386,-14.6,17.08,-51.37
1302.393,-16.73,15.9,-29.64
1302.401,-21.89,2.38,-2.75
1302.409,-26.48,-14.34,13.24
1302.416,-26.14,-21.9,12.55
1302.424,-23.13,-18.59,15.53
1302.432,-20.97,-11.52,28.93
1302.44,-18.07,-6.3,28.28
1302.447,-12.68,-1.38,5.12
1302.455,-6.49,8.28,-19.62
1302.463,-3.15,67.05,-34.91
1302.47,-7.55,307.7,-44.29
1302.478,-12.24,764.45,-47.73
1302.486,-13.14,1071.44,-47.74
1302.493,-14.05,779.92,-44.69
1302.501,-14.95,110.3,-33.29
1302.509,-15.85,-243.05,-26.78
1302.516,-16.76,-134.1,-28.14
1302.524,-17.66,-18.72,15.67
1302.532,-18.57,-77.21,155.54
1302.54,-19.47,-104.94,411.59
1302.547,-20.38,-61.88,772.03
1302.555,-21.28,-61.06,1025.52
1302.563,-22.19,-79.55,996.61
1302.57,-23.09,-63.08,967.7
1302.578,-23.99,-47.68,938.79
1302.586,-24.9,-48.96,909.88
1302.593,-27.03,-40.66,880.97
1302.601,-18.95,-27.42,446.34
1302.609,-13.8,-21.33,-271.44
1302.616,-15.88,-11.3,-493.06
1302.624,-22.36,4.95,-217.27
1302.632,-32.15,17.98,-23.15
1302.64,-40.23,30.01,-69.39
1302.647,-44.63,45.65,-87.39
1302.655,-54.35,60.99,-26.78
1302.663,-63.09,75.83,-13.36
1302.67,-46.32,95.53,-27.75
1302.678,-17.28,119.89,-12.7
1302.686,-20.82,144.31,2.64
1302.693,-44.8,167.47,4.64
1302.701,-38.72,188.92,15.66
1302.709,-21.4,205.13,32.11
1302.716,-42.48,213.79,44.3
1302.724,-76.57,215.5,61.29
1302.732,-79.87,209.64,84.84
1302.74,-70.27,196.24,106.61
1302.747,-70.67,178.55,128.05
1302.755,-84.98,155.88,154.43
1302.763,-126.84,122.63,185.91
1302.77,-146.95,79.89,226.91
1302.778,-16.2,36.6,282.26
1302.786,347.05,-1.08,342.76
1302.793,902.43,-32.96,392.26
1302.801,1357.09,-51.92,421.51
1302.809,1162.0,-62.13,429.29
1302.816,248.16,-72.34,420.91
1302.824,-508.66,-93.81,398.26
1302.832,-464.97,-107.98,349.08
1302.84,-161.23,-114.24,263.68
1302.847,-196.77,-118.42,153.54
1302.855,-310.44,-117.84,39.31
1302.863,-235.17,-109.64,-62.67
1302.87,-177.01,-101.38,-140.31
1302.878,-205.28,-96.95,-190.04
1302.886,-181.05,-90.79,-216.76
1302.893,-134.44,-83.36,-226.22
1302.901,-138.99,-80.65,-223.81
1302.909,-141.5,-80.78,-214.14
1302.916,-114.53,-79.02,-201.0
1302.924,-93.27,-77.67,-191.6
1302.932,-78.55,-79.57,-189.29
1302.94,-59.37,-81.67,-185.79
1302.947,-46.49,-81.62,-175.52
1302.955,-38.28,-81.73,-165.42
1302.963,-22.75,-82.46,-159.8
1302.97,3.31,-80.6,-153.06
1302.978,35.13,-76.33,-143.09
1302.986,53.96,-74.23,-135.12
1302.993,61.27,-76.14,-130.99
1303.001,91.17,-78.63,-127.86
1303.009,119.65,-77.95,-124.41
1303.016,89.0,-74.19,-119.9
1303.024,49.4,-69.9,-113.34
1303.032,72.89,-67.2,-106.37
1303.04,82.47,-67.06,-100.62
1303.047,80.46,-67.92,-95.92
1303.055,78.04,-65.97,-93.98
1303.063,77.69,-61.43,-95.32
1303.07,75.17,-60.02,-96.33
1303.078,67.47,-63.64,-96.9
1303.086,53.41,-66.2,-99.44
1303.093,31.08,-63.54,-99.16
1303.101,11.65,-59.62,-93.42
1303.109,1.11,-57.8,-92.18
1303.116,-11.89,-55.56,-97.63
1303.124,-27.95,-52.55,-95.35
1303.132,-29.16,-52.37,-84.39
1303.14,-34.82,-54.3,-81.73
1303.147,-18.31,-54.77,-87.03
1303.155,-21.19,-53.75,-87.81
1303.163,-19.8,-52.16,-84.65
1303.17,-24.8,-50.48,-81.49
1303.178,-44.9,-49.72,-76.42
1303.186,-59.03,-47.81,-76.64
1303.193,-64.51,-43.17,-69.42
1303.201,-80.05,-41.03,-58.92
1303.209,-91.91,-44.42,-58.89
1303.216,-78.82,-47.05,-62.47
1303.224,-61.46,-44.9,-56.23
1303.232,-61.27,-42.28,-44.31
1303.24,-63.79,-40.99,-39.0
1303.247,-57.9,-38.62,-42.99
1303.255,-51.61,-38.62,-47.5
1303.263,-45.25,-43.81,-42.48
1303.27,-35.99,-44.3,-32.3
1303.278,-31.76,-33.03,-35.03
1303.286,-34.57,-21.4,-51.77
1303.293,-34.98,-19.41,-58.7
1303.301,-31.75,-20.92,-49.5
1303.309,-32.6,-22.88,-42.31
1303.316,-36.85,-31.06,-31.92
1303.324,-37.88,-41.41,-1.82
1303.332,-35.73,-42.55,25.33
1303.34,-35.03,-36.06,25.5
1303.347,-40.37,-33.16,21.61
1303.355,-48.04,-32.65,32.19
1303.363,-37.12,-26.33,35.09
1303.37,-5.45,0.85,15.72
1303.378,0.89,84.51,-11.34
1303.386,-37.35,181.09,-30.69
1303.393,-61.58,617.87,-34.27
1303.401,-41.94,1071.15,-23.28
1303.409,-34.22,930.36,-15.62
1303.416,-62.66,205.34,-17.93
1303.424,-82.4,-291.82,-11.71
1303.432,-82.73,-190.64,-3.38
1303.44,-84.38,-13.91,-12.23
1303.447,-78.56,-86.71,8.64
1303.455,-82.63,-147.37,124.49
1303.463,-122.49,-90.08,375.43
1303.47,-101.66,-77.76,821.14
1303.478,128.17,-103.93,1264.26
1303.486,595.73,-84.34,1100.19
1303.493,1157.59,-62.84,197.09
1303.501,1392.53,-66.42,-542.25
1303.509,854.05,-58.07,-454.33
1303.516,-113.34,-43.15,-91.75
1303.524,-549.46,-38.52,-72.23
1303.532,-301.15,-28.85,-162.56
1303.54,-115.46,-14.66,-92.96
1303.547,-231.06,-7.88,-41.27
1303.555,-260.36,2.58,-77.27
1303.563,-165.86,23.33,-64.54
1303.57,-163.01,41.37,-18.05
1303.578,-180.31,54.56,-20.04
1303.586,-175.19,72.99,-31.9
1303.593,-137.4,97.05,-11.32
1303.601,-127.95,120.74,12.1
1303.609,-138.43,142.1,19.96
1303.616,-130.29,160.67,28.62
1303.624,-117.76,175.95,48.59
1303.632,-118.34,187.81,76.81
1303.64,-118.21,194.64,109.99
1303.647,-104.3,194.44,147.05
1303.655,-82.95,186.85,188.41
1303.663,-61.36,172.24,233.93
1303.67,-38.42,150.04,278.78
1303.678,-20.64,118.87,329.12
1303.686,-14.1,79.01,391.07
1303.693,-3.26,35.27,415.8
1303.701,25.89,-4.56,358.23
1303.709,61.2,-36.18,266.91
1303.716,89.25,-61.53,190.77
1303.724,112.57,-83.41,137.92
1303.732,132.26,-99.73,-62.55
1303.74,144.21,-107.33,-173.36
1303.747,149.98,-108.82,-197.03
1303.755,152.93,-108.82,-203.07
1303.763,150.06,-106.57,-216.45
1303.77,135.64,-100.11,-212.76
1303.778,108.64,-92.76,-205.99
1303.786,73.66,-87.57,-206.19
1303.793,37.15,-82.37,-195.46
1303.801,5.39,-76.2,-176.99
1303.809,-18.98,-72.25,-169.09
1303.816,-40.49,-70.55,-171.18
1303.824,-62.33,-67.37,-172.52
1303.832,-77.87,-63.78,-168.16
1303.84,-82.29,-63.75,-158.6
1303.847,-83.58,-64.82,-147.96
1303.855,-88.71,-63.27,-139.88
1303.863,-90.91,-62.4,-134.32
1303.87,-83.63,-64.01,-131.05
1303.878,-73.42,-64.07,-129.47
1303.886,-66.06,-62.32,-125.52
1303.893,-56.2,-61.06,-117.15
1303.901,-42.46,-58.27,-108.95
1303.909,-32.97,-53.36,-104.04
1303.916,-29.19,-50.37,-97.59
1303.924,-26.2,-49.1,-87.67
1303.932,-24.65,-47.34,-83.73
1303.94,-22.91,-46.95,-90.42
1303.947,-15.01,-44.25,-95.96
1303.955,-6.56,-38.99,-93.41
1303.963,-7.1,-37.36,-91.63
1303.97,-10.39,-37.27,-91.83
1303.978,-8.09,-35.3,-86.16
1303.986,-5.28,-33.24,-81.71
1303.993,-4.75,-32.75,-86.64
1304.001,-1.35,-31.32,-87.9
1304.009,2.21,-27.9,-78.22
1304.016,-0.91,-25.81,-72.39
1304.024,-6.07,-26.21,-74.87
1304.032,-3.82,-25.87,-71.65
1304.04,5.38,-24.09,-59.8
1304.047,12.98,-24.04,-52.63
1304.055,13.0,-26.27,-59.35
1304.063,7.69,-27.97,-72.55
1304.07,5.11,-27.48,-75.18
1304.078,10.8,-25.44,-64.79
